20241025_04_C1_000001.JPG;55.73164871;37.63774078;130.3;11:39:39.60;
20241025_04_C1_000002.JPG;55.73164829;37.63774098;130.3;11:39:40.00;
20241025_04_C1_000003.JPG;55.73164800;37.63774119;130.3;11:39:40.40;
20241025_04_C1_000004.JPG;55.73164778;37.63774139;130.3;11:39:40.80;
20241025_04_C1_000005.JPG;55.73164808;37.63774134;130.4;11:39:41.20;
20241025_04_C1_000006.JPG;55.73164870;37.63774165;130.4;11:39:41.60;
20241025_04_C1_000007.JPG;55.73165023;37.63774219;130.4;11:39:42.00;
20241025_04_C1_000008.JPG;55.73165228;37.63774199;130.3;11:39:42.40;
20241025_04_C1_000009.JPG;55.73165452;37.63774075;130.3;11:39:42.80;
20241025_04_C1_000010.JPG;55.73165832;37.63773866;130.3;11:39:43.20;
20241025_04_C1_000011.JPG;55.73166374;37.63773688;130.1;11:39:43.60;
20241025_04_C1_000012.JPG;55.73167017;37.63773383;129.9;11:39:44.00;
20241025_04_C1_000013.JPG;55.73167601;37.63773055;129.8;11:39:44.30;
20241025_04_C1_000014.JPG;55.73168387;37.63772520;129.6;11:39:44.70;
20241025_04_C1_000015.JPG;55.73169114;37.63771969;129.3;11:39:45.10;
20241025_04_C1_000016.JPG;55.73169695;37.63771509;129.1;11:39:45.40;
20241025_04_C1_000017.JPG;55.73170619;37.63770857;128.9;11:39:45.80;
20241025_04_C1_000018.JPG;55.73171689;37.63770185;128.8;11:39:46.20;
20241025_04_C1_000019.JPG;55.73172519;37.63769693;128.7;11:39:46.50;
20241025_04_C1_000020.JPG;55.73173543;37.63768951;128.5;11:39:46.90;
20241025_04_C1_000021.JPG;55.73174603;37.63768281;128.2;11:39:47.30;
20241025_04_C1_000022.JPG;55.73175704;37.63767593;128;11:39:47.70;
20241025_04_C1_000023.JPG;55.73176564;37.63767094;127.9;11:39:48.00;
20241025_04_C1_000024.JPG;55.73177728;37.63766425;127.8;11:39:48.40;
20241025_04_C1_000025.JPG;55.73178973;37.63765680;127.8;11:39:48.80;
20241025_04_C1_000026.JPG;55.73179966;37.63765159;127.8;11:39:49.10;
20241025_04_C1_000027.JPG;55.73181360;37.63764442;127.8;11:39:49.50;
20241025_04_C1_000028.JPG;55.73182745;37.63763743;127.8;11:39:49.90;
20241025_04_C1_000029.JPG;55.73184080;37.63763091;127.7;11:39:50.30;
20241025_04_C1_000030.JPG;55.73185062;37.63762599;127.7;11:39:50.60;
20241025_04_C1_000031.JPG;55.73186374;37.63761939;127.6;11:39:51.00;
20241025_04_C1_000032.JPG;55.73187420;37.63761459;127.5;11:39:51.30;
20241025_04_C1_000033.JPG;55.73188873;37.63760787;127.6;11:39:51.70;
20241025_04_C1_000034.JPG;55.73190304;37.63759960;127.7;11:39:52.10;
20241025_04_C1_000035.JPG;55.73191740;37.63759265;127.8;11:39:52.50;
20241025_04_C1_000036.JPG;55.73192757;37.63758682;127.8;11:39:52.80;
20241025_04_C1_000037.JPG;55.73194060;37.63757870;127.8;11:39:53.20;
20241025_04_C1_000038.JPG;55.73195340;37.63756998;127.9;11:39:53.60;
20241025_04_C1_000039.JPG;55.73196325;37.63756300;127.9;11:39:53.90;
20241025_04_C1_000040.JPG;55.73197653;37.63755301;128;11:39:54.30;
20241025_04_C1_000041.JPG;55.73199059;37.63754410;128;11:39:54.70;
20241025_04_C1_000042.JPG;55.73200080;37.63753809;128;11:39:55.00;
20241025_04_C1_000043.JPG;55.73201400;37.63752942;127.9;11:39:55.40;
20241025_04_C1_000044.JPG;55.73202754;37.63751957;127.9;11:39:55.80;
20241025_04_C1_000045.JPG;55.73203822;37.63751311;127.9;11:39:56.10;
20241025_04_C1_000046.JPG;55.73205266;37.63750501;127.8;11:39:56.50;
20241025_04_C1_000047.JPG;55.73206678;37.63749612;127.8;11:39:56.90;
20241025_04_C1_000048.JPG;55.73207789;37.63748940;127.8;11:39:57.20;
20241025_04_C1_000049.JPG;55.73209227;37.63748108;127.7;11:39:57.60;
20241025_04_C1_000050.JPG;55.73210660;37.63747302;127.7;11:39:58.00;
20241025_04_C1_000051.JPG;55.73211677;37.63746696;127.7;11:39:58.30;
20241025_04_C1_000052.JPG;55.73212984;37.63745777;127.6;11:39:58.70;
20241025_04_C1_000053.JPG;55.73214325;37.63744896;127.6;11:39:59.10;
20241025_04_C1_000054.JPG;55.73215710;37.63743759;127.7;11:39:59.50;
20241025_04_C1_000055.JPG;55.73216759;37.63742936;127.9;11:39:59.80;
20241025_04_C1_000056.JPG;55.73217981;37.63741965;127.9;11:40:00.20;
20241025_04_C1_000057.JPG;55.73219155;37.63741015;128;11:40:00.60;
20241025_04_C1_000058.JPG;55.73220070;37.63740425;128;11:40:00.90;
20241025_04_C1_000059.JPG;55.73221275;37.63739618;128.1;11:40:01.30;
20241025_04_C1_000060.JPG;55.73222496;37.63738830;128.3;11:40:01.70;
20241025_04_C1_000061.JPG;55.73223359;37.63738178;128.4;11:40:02.00;
20241025_04_C1_000062.JPG;55.73224487;37.63737312;128.6;11:40:02.40;
20241025_04_C1_000063.JPG;55.73225649;37.63736460;128.8;11:40:02.80;
20241025_04_C1_000064.JPG;55.73226576;37.63735880;128.9;11:40:03.10;
20241025_04_C1_000065.JPG;55.73227783;37.63735059;129;11:40:03.50;
20241025_04_C1_000066.JPG;55.73229032;37.63734203;129.2;11:40:03.90;
20241025_04_C1_000067.JPG;55.73229979;37.63733559;129.2;11:40:04.20;
20241025_04_C1_000068.JPG;55.73231313;37.63732432;129.3;11:40:04.60;
20241025_04_C1_000069.JPG;55.73232638;37.63731398;129.3;11:40:05.00;
20241025_04_C1_000070.JPG;55.73233571;37.63730833;129.3;11:40:05.30;
20241025_04_C1_000071.JPG;55.73234821;37.63730185;129.4;11:40:05.70;
20241025_04_C1_000072.JPG;55.73236127;37.63729535;129.4;11:40:06.10;
20241025_04_C1_000073.JPG;55.73237062;37.63729084;129.4;11:40:06.40;
20241025_04_C1_000074.JPG;55.73238327;37.63728432;129.5;11:40:06.80;
20241025_04_C1_000075.JPG;55.73239519;37.63727886;129.5;11:40:07.20;
20241025_04_C1_000076.JPG;55.73240411;37.63727478;129.6;11:40:07.50;
20241025_04_C1_000077.JPG;55.73241631;37.63726776;129.6;11:40:07.90;
20241025_04_C1_000078.JPG;55.73242900;37.63725955;129.7;11:40:08.30;
20241025_04_C1_000079.JPG;55.73243847;37.63725291;129.7;11:40:08.60;
20241025_04_C1_000080.JPG;55.73245135;37.63724447;129.8;11:40:09.00;
20241025_04_C1_000081.JPG;55.73246492;37.63723581;129.8;11:40:09.40;
20241025_04_C1_000082.JPG;55.73247511;37.63722977;129.7;11:40:09.70;
20241025_04_C1_000083.JPG;55.73248808;37.63722127;129.7;11:40:10.10;
20241025_04_C1_000084.JPG;55.73250095;37.63721326;129.7;11:40:10.50;
20241025_04_C1_000085.JPG;55.73251352;37.63720490;129.7;11:40:10.90;
20241025_04_C1_000086.JPG;55.73252291;37.63719861;129.7;11:40:11.20;
20241025_04_C1_000087.JPG;55.73253549;37.63719102;129.7;11:40:11.60;
20241025_04_C1_000088.JPG;55.73254818;37.63718267;129.8;11:40:12.00;
20241025_04_C1_000089.JPG;55.73255783;37.63717633;129.8;11:40:12.30;
20241025_04_C1_000090.JPG;55.73257119;37.63716906;129.8;11:40:12.70;
20241025_04_C1_000091.JPG;55.73258465;37.63716232;129.9;11:40:13.10;
20241025_04_C1_000092.JPG;55.73259484;37.63715668;129.9;11:40:13.40;
20241025_04_C1_000093.JPG;55.73260866;37.63714821;129.9;11:40:13.80;
20241025_04_C1_000094.JPG;55.73262248;37.63713977;129.8;11:40:14.20;
20241025_04_C1_000095.JPG;55.73263272;37.63713309;129.8;11:40:14.50;
20241025_04_C1_000096.JPG;55.73264623;37.63712423;129.7;11:40:14.90;
20241025_04_C1_000097.JPG;55.73265581;37.63711867;129.7;11:40:15.20;
20241025_04_C1_000098.JPG;55.73266757;37.63711206;129.8;11:40:15.60;
20241025_04_C1_000099.JPG;55.73267917;37.63710649;130;11:40:16.00;
20241025_04_C1_000100.JPG;55.73269112;37.63710155;130.1;11:40:16.40;
20241025_04_C1_000101.JPG;55.73270363;37.63709515;130.2;11:40:16.80;
20241025_04_C1_000102.JPG;55.73271262;37.63708983;130.2;11:40:17.10;
20241025_04_C1_000103.JPG;55.73272371;37.63708290;130.2;11:40:17.50;
20241025_04_C1_000104.JPG;55.73273131;37.63707929;130.2;11:40:17.80;
20241025_04_C1_000105.JPG;55.73274151;37.63707392;130.1;11:40:18.20;
20241025_04_C1_000106.JPG;55.73275030;37.63706894;129.9;11:40:18.60;
20241025_04_C1_000107.JPG;55.73276037;37.63706287;129.7;11:40:19.00;
20241025_04_C1_000108.JPG;55.73276723;37.63705808;129.6;11:40:19.30;
20241025_04_C1_000109.JPG;55.73277633;37.63705258;129.5;11:40:19.70;
20241025_04_C1_000110.JPG;55.73278133;37.63705019;129.4;11:40:20.00;
20241025_04_C1_000111.JPG;55.73279063;37.63704612;129.3;11:40:20.40;
20241025_04_C1_000112.JPG;55.73279954;37.63704134;129.1;11:40:20.80;
20241025_04_C1_000113.JPG;55.73280646;37.63703710;128.7;11:40:21.10;
20241025_04_C1_000114.JPG;55.73281538;37.63703077;128.2;11:40:21.50;
20241025_04_C1_000115.JPG;55.73282455;37.63702352;127.8;11:40:21.90;
20241025_04_C1_000116.JPG;55.73283373;37.63701625;127.6;11:40:22.30;
20241025_04_C1_000117.JPG;55.73284072;37.63701126;127.5;11:40:22.60;
20241025_04_C1_000118.JPG;55.73284894;37.63700384;127.4;11:40:23.00;
20241025_04_C1_000119.JPG;55.73285701;37.63699589;127.4;11:40:23.40;
20241025_04_C1_000120.JPG;55.73286331;37.63698978;127.5;11:40:23.70;
20241025_04_C1_000121.JPG;55.73287144;37.63698077;127.5;11:40:24.10;
20241025_04_C1_000122.JPG;55.73287728;37.63697329;127.5;11:40:24.40;
20241025_04_C1_000123.JPG;55.73288596;37.63696443;127.6;11:40:24.80;
20241025_04_C1_000124.JPG;55.73289397;37.63695741;127.7;11:40:25.20;
20241025_04_C1_000125.JPG;55.73290011;37.63695222;127.8;11:40:25.50;
20241025_04_C1_000126.JPG;55.73290771;37.63694442;128;11:40:25.90;
20241025_04_C1_000127.JPG;55.73291597;37.63693818;128.2;11:40:26.30;
20241025_04_C1_000128.JPG;55.73292232;37.63693303;128.4;11:40:26.60;
20241025_04_C1_000129.JPG;55.73293013;37.63692878;128.7;11:40:27.00;
20241025_04_C1_000130.JPG;55.73293830;37.63692209;129;11:40:27.40;
20241025_04_C1_000131.JPG;55.73294465;37.63691559;129.3;11:40:27.70;
20241025_04_C1_000132.JPG;55.73295382;37.63690769;129.6;11:40:28.10;
20241025_04_C1_000133.JPG;55.73296343;37.63690006;129.7;11:40:28.50;
20241025_04_C1_000134.JPG;55.73297078;37.63689655;129.8;11:40:28.80;
20241025_04_C1_000135.JPG;55.73298155;37.63689065;129.7;11:40:29.20;
20241025_04_C1_000136.JPG;55.73299181;37.63688576;129.7;11:40:29.60;
20241025_04_C1_000137.JPG;55.73299952;37.63688144;129.6;11:40:29.90;
20241025_04_C1_000138.JPG;55.73301085;37.63687610;129.5;11:40:30.30;
20241025_04_C1_000139.JPG;55.73302117;37.63687116;129.4;11:40:30.70;
20241025_04_C1_000140.JPG;55.73303220;37.63686735;129.3;11:40:31.10;
20241025_04_C1_000141.JPG;55.73304046;37.63686382;129.2;11:40:31.40;
20241025_04_C1_000142.JPG;55.73305140;37.63685810;129.1;11:40:31.80;
20241025_04_C1_000143.JPG;55.73305962;37.63685400;128.9;11:40:32.10;
20241025_04_C1_000144.JPG;55.73307087;37.63684848;128.7;11:40:32.50;
20241025_04_C1_000145.JPG;55.73308227;37.63684295;128.5;11:40:32.90;
20241025_04_C1_000146.JPG;55.73309355;37.63683768;128.3;11:40:33.30;
